,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,92,93,101,104,110
2023-10-23 01:00:00,"['rest', 5]","['rest', 13]","['rest', 26]","['rest', 21]","['rest', 26]","['rest', 21]","['rest', 21]","['rest', 13]","['rest', 17]","['rest', 13]","['rest', 21]","['lalik', -3]","['rest', 21]","['rest', 17]","['rest', 17]","['rest', 9]","['rest', 9]","['rest', inf]","['inactive', 17]","['rest', 13]","['rest', 7]","['rest', 17]","['rest', 5]","['rest', 7]","['rest', 9]","['rest', 9]","['rest', 13]","['rest', 9]","['rest', 9]","['lalik', -3]","['inactive', 13]","['rest', 13]","['rest', 13]","['rest', 5]","['rest', 2]","['rest', 5]","['rest', 7]","['inactive', 5]","['rest', 5]","['rest', inf]","['rest', 5]","['inactive', 5]","['inactive', 41]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 1]","['rest', 1]","['sior', -3]","['rest', 4]","['rest', 2]","['rest', 4]","['lalik', -3]","['rest', 4]","['rest', 1]","['rest', 1]","['rest', 1]","['rest', 1]","['sior', -3]","['rest', 2]","['sior', -3]","['salanova', -3]","['rest', 29]","['lalik', -3]","['rest', 2]","['rest', 28]","['salanova', -3]","['salanova', -3]","['inactive', 31]","['salanova', -3]","['rest', 29]","['rest', 25]","['rest', 1]","['rest', 29]","['rest', 29]","['rest', 25]","['rest', 29]","['inactive', 13]","['rest', 9]","['rest', 17]","['rest', 25]","['rest', 28]","['rest', 25]","['inactive', inf]","['rest', 25]","['rest', 21]","['rest', 21]","['rest', 25]","['rest', 26]","['rest', 21]","['rest', inf]"
2023-10-23 02:00:00,"['rest', 6]","['rest', 14]","['inactive', 27]","['rest', 22]","['rest', 27]","['rest', 22]","['rest', 22]","['rest', 14]","['rest', 18]","['rest', 14]","['rest', 22]","['lalik', -2]","['rest', 22]","['rest', 18]","['rest', 18]","['rest', 10]","['rest', 10]","['rest', inf]","['rest', 18]","['rest', 14]","['rest', 8]","['rest', 18]","['rest', 6]","['rest', 8]","['rest', 10]","['rest', 10]","['rest', 14]","['inactive', 10]","['rest', 10]","['lalik', -2]","['rest', 14]","['rest', 14]","['rest', 14]","['rest', 6]","['rest', 3]","['rest', 6]","['rest', 8]","['rest', 6]","['rest', 6]","['rest', inf]","['rest', 6]","['rest', 6]","['rest', 42]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 2]","['rest', 2]","['rest', 2]","['sior', -2]","['rest', 5]","['rest', 3]","['rest', 5]","['lalik', -2]","['inactive', 5]","['rest', 2]","['rest', 2]","['inactive', 2]","['rest', 2]","['sior', -2]","['rest', 3]","['sior', -2]","['salanova', -2]","['inactive', 30]","['lalik', -2]","['rest', 3]","['rest', 29]","['salanova', -2]","['salanova', -2]","['rest', 32]","['salanova', -2]","['rest', 30]","['rest', 26]","['rest', 2]","['rest', 30]","['rest', 30]","['rest', 26]","['rest', 30]","['rest', 14]","['rest', 10]","['rest', 18]","['rest', 26]","['rest', 29]","['rest', 26]","['rest', inf]","['inactive', 26]","['rest', 22]","['rest', 22]","['rest', 26]","['rest', 27]","['rest', 22]","['rest', inf]"
2023-10-23 03:00:00,"['rest', 7]","['rest', 15]","['rest', 28]","['rest', 23]","['rest', 28]","['rest', 23]","['rest', 23]","['rest', 15]","['inactive', 19]","['rest', 15]","['inactive', 23]","['lalik', -1]","['rest', 23]","['rest', 19]","['rest', 19]","['rest', 11]","['rest', 11]","['rest', inf]","['rest', 19]","['rest', 15]","['rest', 9]","['rest', 19]","['rest', 7]","['rest', 9]","['rest', 11]","['rest', 11]","['rest', 15]","['rest', 11]","['rest', 11]","['inactive', -1]","['rest', 15]","['rest', 15]","['rest', 15]","['rest', 7]","['rest', 4]","['inactive', 7]","['rest', 9]","['rest', 7]","['rest', 7]","['rest', inf]","['rest', 7]","['rest', 7]","['rest', 43]","['rest', 7]","['rest', 7]","['inactive', 7]","['rest', 3]","['rest', 3]","['rest', 3]","['sior', -1]","['inactive', 6]","['rest', 4]","['rest', 6]","['lalik', -1]","['rest', 6]","['rest', 3]","['rest', 3]","['rest', 3]","['rest', 3]","['sior', -1]","['rest', 4]","['sior', -1]","['salanova', -1]","['rest', 31]","['lalik', -1]","['rest', 4]","['inactive', 30]","['salanova', -1]","['salanova', -1]","['rest', 33]","['salanova', -1]","['rest', 31]","['rest', 27]","['rest', 3]","['rest', 31]","['rest', 31]","['rest', 27]","['inactive', 31]","['inactive', 15]","['inactive', 11]","['rest', 19]","['inactive', 27]","['rest', 30]","['inactive', 27]","['rest', inf]","['rest', 27]","['rest', 23]","['rest', 23]","['rest', 27]","['rest', 28]","['rest', 23]","['rest', inf]"
2023-10-23 04:00:00,"['sior', -8]","['rest', 16]","['sior', -8]","['rest', 24]","['rest', 29]","['rest', 24]","['inactive', 24]","['inactive', 16]","['rest', 20]","['rest', 16]","['rest', 24]","['rest', 0]","['rest', 24]","['rest', 20]","['rest', 20]","['rest', 12]","['rest', 12]","['rest', inf]","['rest', 20]","['inactive', 16]","['salanova', -4]","['rest', 20]","['rest', 8]","['rest', 10]","['rest', 12]","['rest', 12]","['rest', 16]","['rest', 12]","['rest', 12]","['rest', 0]","['inactive', 16]","['rest', 16]","['inactive', 16]","['rest', 8]","['rest', 5]","['rest', 8]","['rest', 10]","['rest', 8]","['rest', 8]","['rest', inf]","['rest', 8]","['rest', 8]","['rest', 44]","['rest', 8]","['rest', 8]","['rest', 8]","['rest', 4]","['rest', 4]","['rest', 4]","['rest', 0]","['rest', 7]","['rest', 5]","['inactive', 7]","['rest', 0]","['rest', 7]","['rest', 4]","['rest', 4]","['rest', 4]","['rest', 4]","['rest', 0]","['rest', 5]","['rest', 0]","['rest', 0]","['lalik', -4]","['rest', 0]","['rest', 5]","['salanova', -4]","['rest', 0]","['rest', 0]","['lalik', -4]","['rest', 0]","['lalik', -4]","['rest', 28]","['rest', 4]","['salanova', -4]","['salanova', -4]","['rest', 28]","['inactive', 32]","['rest', 16]","['lalik', -4]","['rest', 20]","['rest', 28]","['sior', -8]","['rest', 28]","['rest', inf]","['rest', 28]","['rest', 24]","['rest', 24]","['inactive', 28]","['rest', 29]","['rest', 24]","['rest', inf]"
2023-10-23 05:00:00,"['sior', -7]","['rest', 17]","['sior', -7]","['rest', 25]","['rest', 30]","['rest', 25]","['rest', 25]","['rest', 17]","['rest', 21]","['inactive', 17]","['inactive', 25]","['rest', 1]","['rest', 25]","['rest', 21]","['rest', 21]","['rest', 13]","['rest', 13]","['rest', inf]","['inactive', 21]","['rest', 17]","['salanova', -3]","['rest', 21]","['rest', 9]","['inactive', 11]","['rest', 13]","['rest', 13]","['rest', 17]","['rest', 13]","['rest', 13]","['rest', 1]","['rest', 17]","['rest', 17]","['rest', 17]","['rest', 9]","['rest', 6]","['rest', 9]","['rest', 11]","['rest', 9]","['rest', 9]","['rest', inf]","['rest', 9]","['rest', 9]","['rest', 45]","['rest', 9]","['rest', 9]","['rest', 9]","['rest', 5]","['rest', 5]","['rest', 5]","['rest', 1]","['inactive', 8]","['rest', 6]","['rest', 8]","['rest', 1]","['rest', 8]","['rest', 5]","['inactive', 5]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 6]","['rest', 1]","['rest', 1]","['lalik', -3]","['rest', 1]","['rest', 6]","['salanova', -3]","['rest', 1]","['rest', 1]","['lalik', -3]","['rest', 1]","['lalik', -3]","['rest', 29]","['rest', 5]","['salanova', -3]","['salanova', -3]","['rest', 29]","['rest', 33]","['rest', 17]","['lalik', -3]","['rest', 21]","['rest', 29]","['sior', -7]","['rest', 29]","['inactive', inf]","['inactive', 29]","['inactive', 25]","['rest', 25]","['rest', 29]","['rest', 30]","['rest', 25]","['rest', inf]"
2023-10-23 06:00:00,"['sior', -6]","['rest', 18]","['sior', -6]","['rest', 26]","['rest', 31]","['inactive', 26]","['inactive', 26]","['rest', 18]","['rest', 22]","['rest', 18]","['rest', 26]","['rest', 2]","['rest', 26]","['rest', 22]","['rest', 22]","['rest', 14]","['inactive', 14]","['rest', inf]","['rest', 22]","['rest', 18]","['salanova', -2]","['rest', 22]","['rest', 10]","['rest', 12]","['rest', 14]","['rest', 14]","['rest', 18]","['rest', 14]","['inactive', 14]","['rest', 2]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', 10]","['rest', 7]","['rest', 10]","['rest', 12]","['rest', 10]","['rest', 10]","['rest', inf]","['rest', 10]","['inactive', 10]","['inactive', 46]","['rest', 10]","['rest', 10]","['rest', 10]","['rest', 6]","['inactive', 6]","['rest', 6]","['rest', 2]","['rest', 9]","['rest', 7]","['rest', 9]","['rest', 2]","['rest', 9]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 6]","['rest', 2]","['rest', 7]","['rest', 2]","['rest', 2]","['lalik', -2]","['rest', 2]","['rest', 7]","['salanova', -2]","['rest', 2]","['rest', 2]","['lalik', -2]","['rest', 2]","['lalik', -2]","['rest', 30]","['rest', 6]","['salanova', -2]","['salanova', -2]","['rest', 30]","['rest', 34]","['inactive', 18]","['lalik', -2]","['rest', 22]","['inactive', 30]","['sior', -6]","['rest', 30]","['rest', inf]","['rest', 30]","['rest', 26]","['rest', 26]","['rest', 30]","['inactive', 31]","['rest', 26]","['rest', inf]"
2023-10-23 07:00:00,"['sior', -5]","['rest', 19]","['sior', -5]","['rest', 27]","['rest', 32]","['rest', 27]","['rest', 27]","['rest', 19]","['rest', 23]","['rest', 19]","['rest', 27]","['rest', 3]","['rest', 27]","['rest', 23]","['rest', 23]","['rest', 15]","['rest', 15]","['inactive', inf]","['rest', 23]","['rest', 19]","['salanova', -1]","['rest', 23]","['rest', 11]","['rest', 13]","['rest', 15]","['rest', 15]","['rest', 19]","['rest', 15]","['rest', 15]","['rest', 3]","['rest', 19]","['rest', 19]","['rest', 19]","['rest', 11]","['rest', 8]","['inactive', 11]","['rest', 13]","['rest', 11]","['rest', 11]","['rest', inf]","['inactive', 11]","['rest', 11]","['rest', 47]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 3]","['rest', 10]","['inactive', 8]","['rest', 10]","['rest', 3]","['rest', 10]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 7]","['rest', 3]","['rest', 8]","['rest', 3]","['rest', 3]","['lalik', -1]","['rest', 3]","['rest', 8]","['inactive', -1]","['rest', 3]","['rest', 3]","['inactive', -1]","['rest', 3]","['lalik', -1]","['rest', 31]","['rest', 7]","['salanova', -1]","['salanova', -1]","['inactive', 31]","['rest', 35]","['rest', 19]","['lalik', -1]","['rest', 23]","['inactive', 31]","['sior', -5]","['inactive', 31]","['rest', inf]","['rest', 31]","['rest', 27]","['rest', 27]","['rest', 31]","['rest', 32]","['rest', 27]","['rest', inf]"
2023-10-23 08:00:00,"['sior', -4]","['inactive', 20]","['sior', -4]","['rest', 28]","['rest', 33]","['rest', 28]","['rest', 28]","['rest', 20]","['rest', 24]","['inactive', 20]","['rest', 28]","['rest', 4]","['rest', 28]","['rest', 24]","['rest', 24]","['rest', 16]","['inactive', 16]","['rest', inf]","['rest', 24]","['rest', 20]","['rest', 0]","['rest', 24]","['salanova', -4]","['rest', 14]","['inactive', 16]","['rest', 16]","['rest', 20]","['rest', 16]","['rest', 16]","['rest', 4]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 12]","['inactive', 9]","['rest', 12]","['rest', 14]","['rest', 12]","['rest', 12]","['rest', inf]","['rest', 12]","['rest', 12]","['lalik', -4]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', 8]","['rest', 8]","['inactive', 8]","['rest', 4]","['rest', 11]","['rest', 9]","['rest', 11]","['inactive', 4]","['rest', 11]","['rest', 8]","['rest', 8]","['rest', 8]","['rest', 8]","['inactive', 4]","['rest', 9]","['rest', 4]","['rest', 4]","['rest', 0]","['rest', 4]","['rest', 9]","['rest', 0]","['rest', 4]","['inactive', 4]","['rest', 0]","['rest', 4]","['rest', 0]","['lalik', -4]","['rest', 8]","['rest', 0]","['rest', 0]","['rest', 32]","['lalik', -4]","['lalik', -4]","['rest', 0]","['rest', 24]","['salanova', -4]","['sior', -4]","['rest', 32]","['rest', inf]","['salanova', -4]","['rest', 28]","['rest', 28]","['salanova', -4]","['rest', 33]","['rest', 28]","['rest', inf]"
2023-10-23 09:00:00,"['sior', -3]","['rest', 21]","['sior', -3]","['inactive', 29]","['inactive', 34]","['rest', 29]","['rest', 29]","['rest', 21]","['rest', 25]","['rest', 21]","['rest', 29]","['rest', 5]","['rest', 29]","['rest', 25]","['rest', 25]","['rest', 17]","['inactive', 17]","['rest', inf]","['rest', 25]","['rest', 21]","['rest', 1]","['rest', 25]","['salanova', -3]","['rest', 15]","['rest', 17]","['rest', 17]","['rest', 21]","['rest', 17]","['rest', 17]","['rest', 5]","['rest', 21]","['rest', 21]","['rest', 21]","['rest', 13]","['rest', 10]","['rest', 13]","['rest', 15]","['rest', 13]","['rest', 13]","['rest', inf]","['inactive', 13]","['rest', 13]","['lalik', -3]","['rest', 13]","['inactive', 13]","['rest', 13]","['inactive', 9]","['inactive', 9]","['rest', 9]","['rest', 5]","['rest', 12]","['inactive', 10]","['rest', 12]","['rest', 5]","['rest', 12]","['rest', 9]","['inactive', 9]","['rest', 9]","['rest', 9]","['rest', 5]","['rest', 10]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 5]","['rest', 10]","['rest', 1]","['rest', 5]","['rest', 5]","['rest', 1]","['rest', 5]","['rest', 1]","['lalik', -3]","['rest', 9]","['rest', 1]","['rest', 1]","['inactive', 33]","['lalik', -3]","['lalik', -3]","['rest', 1]","['rest', 25]","['salanova', -3]","['sior', -3]","['rest', 33]","['rest', inf]","['salanova', -3]","['rest', 29]","['inactive', 29]","['salanova', -3]","['inactive', 34]","['rest', 29]","['rest', inf]"
2023-10-23 10:00:00,"['sior', -2]","['rest', 22]","['sior', -2]","['inactive', 30]","['rest', 35]","['rest', 30]","['rest', 30]","['inactive', 22]","['rest', 26]","['rest', 22]","['rest', 30]","['rest', 6]","['rest', 30]","['rest', 26]","['rest', 26]","['rest', 18]","['inactive', 18]","['rest', inf]","['inactive', 26]","['rest', 22]","['rest', 2]","['rest', 26]","['salanova', -2]","['rest', 16]","['rest', 18]","['inactive', 18]","['rest', 22]","['rest', 18]","['rest', 18]","['rest', 6]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 14]","['rest', 11]","['rest', 14]","['rest', 16]","['rest', 14]","['rest', 14]","['rest', inf]","['rest', 14]","['rest', 14]","['lalik', -2]","['rest', 14]","['rest', 14]","['rest', 14]","['rest', 10]","['rest', 10]","['rest', 10]","['rest', 6]","['rest', 13]","['rest', 11]","['rest', 13]","['rest', 6]","['rest', 13]","['rest', 10]","['inactive', 10]","['inactive', 10]","['rest', 10]","['rest', 6]","['rest', 11]","['rest', 6]","['rest', 6]","['rest', 2]","['rest', 6]","['rest', 11]","['rest', 2]","['rest', 6]","['rest', 6]","['rest', 2]","['rest', 6]","['rest', 2]","['lalik', -2]","['rest', 10]","['rest', 2]","['rest', 2]","['inactive', 34]","['lalik', -2]","['lalik', -2]","['rest', 2]","['inactive', 26]","['salanova', -2]","['sior', -2]","['inactive', 34]","['rest', inf]","['salanova', -2]","['rest', 30]","['rest', 30]","['salanova', -2]","['rest', 35]","['rest', 30]","['rest', inf]"
2023-10-23 11:00:00,"['sior', -1]","['rest', 23]","['sior', -1]","['inactive', 31]","['rest', 36]","['rest', 31]","['rest', 31]","['rest', 23]","['rest', 27]","['rest', 23]","['rest', 31]","['rest', 7]","['inactive', 31]","['rest', 27]","['rest', 27]","['rest', 19]","['rest', 19]","['rest', inf]","['rest', 27]","['rest', 23]","['rest', 3]","['rest', 27]","['salanova', -1]","['rest', 17]","['rest', 19]","['rest', 19]","['rest', 23]","['rest', 19]","['rest', 19]","['rest', 7]","['rest', 23]","['rest', 23]","['rest', 23]","['rest', 15]","['inactive', 12]","['inactive', 15]","['rest', 17]","['inactive', 15]","['inactive', 15]","['rest', inf]","['rest', 15]","['rest', 15]","['lalik', -1]","['rest', 15]","['rest', 15]","['inactive', 15]","['rest', 11]","['rest', 11]","['inactive', 11]","['rest', 7]","['rest', 14]","['inactive', 12]","['rest', 14]","['rest', 7]","['inactive', 14]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', 7]","['rest', 12]","['rest', 7]","['rest', 7]","['inactive', 3]","['rest', 7]","['rest', 12]","['rest', 3]","['rest', 7]","['rest', 7]","['rest', 3]","['rest', 7]","['rest', 3]","['lalik', -1]","['rest', 11]","['rest', 3]","['rest', 3]","['rest', 35]","['lalik', -1]","['lalik', -1]","['rest', 3]","['rest', 27]","['salanova', -1]","['sior', -1]","['inactive', 35]","['rest', inf]","['salanova', -1]","['rest', 31]","['rest', 31]","['salanova', -1]","['rest', 36]","['rest', 31]","['rest', inf]"
2023-10-23 12:00:00,"['rest', 0]","['inactive', 24]","['rest', 0]","['lalik', -4]","['lalik', -4]","['salanova', -4]","['salanova', -4]","['rest', 24]","['rest', 28]","['rest', 24]","['salanova', -4]","['rest', 8]","['rest', 32]","['sior', -8]","['rest', 28]","['rest', 20]","['rest', 20]","['rest', inf]","['rest', 28]","['rest', 24]","['rest', 4]","['rest', 28]","['rest', 0]","['rest', 18]","['rest', 20]","['rest', 20]","['rest', 24]","['rest', 20]","['rest', 20]","['rest', 8]","['rest', 24]","['rest', 24]","['inactive', 24]","['rest', 16]","['rest', 13]","['rest', 16]","['rest', 18]","['rest', 16]","['rest', 16]","['rest', inf]","['rest', 16]","['rest', 16]","['rest', 0]","['inactive', 16]","['rest', 16]","['rest', 16]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', 8]","['inactive', 15]","['salanova', -4]","['rest', 15]","['rest', 8]","['lalik', -4]","['rest', 12]","['rest', 12]","['sior', -8]","['rest', 12]","['rest', 8]","['rest', 13]","['rest', 8]","['inactive', 8]","['rest', 4]","['rest', 8]","['rest', 13]","['rest', 4]","['rest', 8]","['rest', 8]","['rest', 4]","['rest', 8]","['rest', 4]","['rest', 0]","['inactive', 12]","['rest', 4]","['rest', 4]","['rest', 36]","['rest', 0]","['rest', 0]","['rest', 4]","['rest', 28]","['inactive', 0]","['rest', 0]","['rest', 36]","['rest', inf]","['rest', 0]","['rest', 32]","['sior', -8]","['rest', 0]","['lalik', -4]","['rest', 32]","['rest', inf]"
2023-10-23 13:00:00,"['rest', 1]","['rest', 25]","['rest', 1]","['lalik', -3]","['lalik', -3]","['salanova', -3]","['salanova', -3]","['rest', 25]","['rest', 29]","['rest', 25]","['salanova', -3]","['rest', 9]","['rest', 33]","['sior', -7]","['rest', 29]","['rest', 21]","['rest', 21]","['rest', inf]","['rest', 29]","['inactive', 25]","['inactive', 5]","['rest', 29]","['rest', 1]","['rest', 19]","['inactive', 21]","['rest', 21]","['rest', 25]","['rest', 21]","['rest', 21]","['rest', 9]","['rest', 25]","['rest', 25]","['rest', 25]","['rest', 17]","['rest', 14]","['rest', 17]","['rest', 19]","['inactive', 17]","['rest', 17]","['rest', inf]","['rest', 17]","['inactive', 17]","['rest', 1]","['rest', 17]","['rest', 17]","['inactive', 17]","['rest', 13]","['rest', 13]","['rest', 13]","['rest', 9]","['rest', 16]","['salanova', -3]","['rest', 16]","['rest', 9]","['lalik', -3]","['rest', 13]","['rest', 13]","['sior', -7]","['inactive', 13]","['rest', 9]","['inactive', 14]","['rest', 9]","['rest', 9]","['rest', 5]","['rest', 9]","['rest', 14]","['rest', 5]","['rest', 9]","['rest', 9]","['rest', 5]","['rest', 9]","['rest', 5]","['rest', 1]","['inactive', 13]","['rest', 5]","['rest', 5]","['inactive', 37]","['rest', 1]","['rest', 1]","['inactive', 5]","['rest', 29]","['rest', 1]","['rest', 1]","['rest', 37]","['rest', inf]","['rest', 1]","['rest', 33]","['sior', -7]","['rest', 1]","['lalik', -3]","['rest', 33]","['rest', inf]"
2023-10-23 14:00:00,"['rest', 2]","['rest', 26]","['rest', 2]","['lalik', -2]","['lalik', -2]","['salanova', -2]","['salanova', -2]","['rest', 26]","['rest', 30]","['rest', 26]","['salanova', -2]","['sior2', -4]","['sior2', -4]","['sior', -6]","['rest', 30]","['rest', 22]","['rest', 22]","['rest', inf]","['rest', 30]","['rest', 26]","['rest', 6]","['rest', 30]","['rest', 2]","['rest', 20]","['rest', 22]","['rest', 22]","['rest', 26]","['inactive', 22]","['rest', 22]","['rest', 10]","['rest', 26]","['inactive', 26]","['rest', 26]","['inactive', 18]","['inactive', 15]","['rest', 18]","['rest', 20]","['rest', 18]","['rest', 18]","['rest', inf]","['rest', 18]","['rest', 18]","['rest', 2]","['inactive', 18]","['rest', 18]","['rest', 18]","['rest', 14]","['rest', 14]","['rest', 14]","['rest', 10]","['rest', 17]","['salanova', -2]","['rest', 17]","['rest', 10]","['lalik', -2]","['rest', 14]","['rest', 14]","['sior', -6]","['rest', 14]","['rest', 10]","['rest', 15]","['rest', 10]","['rest', 10]","['rest', 6]","['rest', 10]","['rest', 15]","['rest', 6]","['rest', 10]","['rest', 10]","['rest', 6]","['rest', 10]","['rest', 6]","['rest', 2]","['rest', 14]","['rest', 6]","['rest', 6]","['sior2', -4]","['rest', 2]","['inactive', 2]","['rest', 6]","['rest', 30]","['rest', 2]","['rest', 2]","['inactive', 38]","['rest', inf]","['rest', 2]","['inactive', 34]","['sior', -6]","['rest', 2]","['lalik', -2]","['rest', 34]","['rest', inf]"
2023-10-23 15:00:00,"['rest', 3]","['inactive', 27]","['rest', 3]","['lalik', -1]","['lalik', -1]","['salanova', -1]","['salanova', -1]","['rest', 27]","['rest', 31]","['rest', 27]","['salanova', -1]","['sior2', -3]","['sior2', -3]","['sior', -5]","['rest', 31]","['rest', 23]","['rest', 23]","['rest', inf]","['rest', 31]","['rest', 27]","['rest', 7]","['rest', 31]","['rest', 3]","['rest', 21]","['rest', 23]","['rest', 23]","['rest', 27]","['rest', 23]","['inactive', 23]","['rest', 11]","['inactive', 27]","['rest', 27]","['rest', 27]","['rest', 19]","['inactive', 16]","['rest', 19]","['rest', 21]","['rest', 19]","['rest', 19]","['rest', inf]","['rest', 19]","['rest', 19]","['rest', 3]","['rest', 19]","['rest', 19]","['rest', 19]","['rest', 15]","['inactive', 15]","['rest', 15]","['rest', 11]","['rest', 18]","['salanova', -1]","['rest', 18]","['rest', 11]","['lalik', -1]","['rest', 15]","['rest', 15]","['sior', -5]","['rest', 15]","['rest', 11]","['inactive', 16]","['inactive', 11]","['inactive', 11]","['rest', 7]","['rest', 11]","['rest', 16]","['rest', 7]","['rest', 11]","['rest', 11]","['rest', 7]","['rest', 11]","['rest', 7]","['rest', 3]","['rest', 15]","['inactive', 7]","['rest', 7]","['sior2', -3]","['rest', 3]","['rest', 3]","['rest', 7]","['inactive', 31]","['rest', 3]","['rest', 3]","['rest', 39]","['inactive', inf]","['rest', 3]","['rest', 35]","['sior', -5]","['rest', 3]","['lalik', -1]","['inactive', 35]","['rest', inf]"
2023-10-23 16:00:00,"['rest', 4]","['salanova', -4]","['rest', 4]","['rest', 0]","['rest', 0]","['rest', 0]","['rest', 0]","['rest', 28]","['inactive', 32]","['inactive', 28]","['inactive', 0]","['sior2', -2]","['sior2', -2]","['sior', -4]","['lalik', -4]","['rest', 24]","['inactive', 24]","['rest', inf]","['salanova', -4]","['rest', 28]","['rest', 8]","['salanova', -4]","['rest', 4]","['rest', 22]","['rest', 24]","['rest', 24]","['rest', 28]","['inactive', 24]","['rest', 24]","['rest', 12]","['rest', 28]","['rest', 28]","['rest', 28]","['rest', 20]","['rest', 17]","['rest', 20]","['rest', 22]","['rest', 20]","['rest', 20]","['rest', inf]","['rest', 20]","['rest', 20]","['rest', 4]","['lalik', -4]","['rest', 20]","['rest', 20]","['rest', 16]","['rest', 16]","['inactive', 16]","['salanova', -4]","['rest', 19]","['rest', 0]","['inactive', 19]","['inactive', 12]","['rest', 0]","['rest', 16]","['rest', 16]","['sior', -4]","['rest', 16]","['rest', 12]","['rest', 17]","['rest', 12]","['rest', 12]","['rest', 8]","['rest', 12]","['rest', 17]","['rest', 8]","['rest', 12]","['rest', 12]","['rest', 8]","['rest', 12]","['rest', 8]","['rest', 4]","['inactive', 16]","['rest', 8]","['rest', 8]","['sior2', -2]","['rest', 4]","['rest', 4]","['rest', 8]","['rest', 32]","['rest', 4]","['rest', 4]","['rest', 40]","['inactive', inf]","['rest', 4]","['lalik', -4]","['sior', -4]","['rest', 4]","['rest', 0]","['lalik', -4]","['rest', inf]"
2023-10-23 17:00:00,"['rest', 5]","['salanova', -3]","['rest', 5]","['rest', 1]","['rest', 1]","['rest', 1]","['inactive', 1]","['sior1', -4]","['sior1', -4]","['inactive', 29]","['rest', 1]","['sior2', -1]","['sior2', -1]","['sior', -3]","['lalik', -3]","['rest', 25]","['rest', 25]","['rest', inf]","['salanova', -3]","['inactive', 29]","['rest', 9]","['salanova', -3]","['rest', 5]","['rest', 23]","['rest', 25]","['rest', 25]","['rest', 29]","['rest', 25]","['rest', 25]","['rest', 13]","['rest', 29]","['rest', 29]","['rest', 29]","['rest', 21]","['rest', 18]","['rest', 21]","['inactive', 23]","['rest', 21]","['rest', 21]","['rest', inf]","['rest', 21]","['rest', 21]","['rest', 5]","['lalik', -3]","['inactive', 21]","['rest', 21]","['rest', 17]","['rest', 17]","['rest', 17]","['salanova', -3]","['rest', 20]","['rest', 1]","['inactive', 20]","['rest', 13]","['rest', 1]","['inactive', 17]","['rest', 17]","['sior', -3]","['rest', 17]","['rest', 13]","['rest', 18]","['rest', 13]","['rest', 13]","['rest', 9]","['rest', 13]","['rest', 18]","['rest', 9]","['rest', 13]","['rest', 13]","['rest', 9]","['rest', 13]","['rest', 9]","['rest', 5]","['sior1', -4]","['rest', 9]","['rest', 9]","['sior2', -1]","['rest', 5]","['inactive', 5]","['rest', 9]","['rest', 33]","['rest', 5]","['rest', 5]","['inactive', 41]","['rest', inf]","['rest', 5]","['lalik', -3]","['sior', -3]","['rest', 5]","['rest', 1]","['lalik', -3]","['rest', inf]"
